,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
11693,Pence,Mike,,,,Mike Pence,1959-06-07,M,rep,IN,6.0,,Republican,http://mikepence.house.gov,100 Cannon HOB; Washington DC 20515-1406,202-225-3021,https://forms.house.gov/pence/IMA/contact_form.htm,,,,,,,,P000587,1649.0,N00003765,,H8IN02060,,400315,34024.0,Mike Pence,,20117.0,Mike Pence
11694,Platts,Todd,R.,,,Todd Russell Platts,1962-03-05,M,rep,PA,19.0,,Republican,http://www.house.gov/platts,2455 Rayburn HOB; Washington DC 20515-3819,202-225-5836,http://www.house.gov/platts/email.shtml,,,,,,,,P000585,1667.0,N00009719,,H0PA19053,87190.0,400321,9211.0,,,20135.0,Todd Platts
11695,Quayle,Ben,,,,Benjamin Quayle,1976-11-03,M,rep,AZ,3.0,,Republican,http://quayle.house.gov/,1419 Longworth HOB; Washington DC 20515-0303,202-225-3361,,,,,,,,,Q000024,1993.0,N00031723,,H0AZ03362,,412398,123506.0,,,21104.0,Ben Quayle
11696,Rehberg,Dennis,,,Denny,Denny Rehberg,1955-10-05,M,rep,MT,0.0,,Republican,http://www.house.gov/rehberg,2448 Rayburn HOB; Washington DC 20515-2601,202-225-3211,http://www.house.gov/rehberg/issue.shtml,,,,,,,,R000571,1657.0,N00004645,,H0MT00033,,400335,404.0,,,20125.0,Denny Rehberg
11697,Reyes,Silvestre,,,,Silvestre Reyes,1944-11-10,M,rep,TX,16.0,,Democrat,http://wwwc.house.gov/reyes,2210 Rayburn HOB; Washington DC 20515-4316,202-225-4831,http://wwwc.house.gov/reyes/voice_your_opinion.asp,,,,,,,,R000170,1516.0,N00006067,,H6TX00115,45744.0,400337,292.0,,,29764.0,Silvestre Reyes
11698,Richardson,Laura,,,,Laura Richardson,1962-04-14,F,rep,CA,37.0,,Democrat,http://richardson.house.gov/,1330 Longworth HOB; Washington DC 20515-0537,202-225-7924,http://richardson.house.gov/IMA/issue_subscribe.htm,,,,,,,,R000581,1883.0,N00029112,,H8CA37137,1025575.0,412253,69508.0,,,20752.0,Laura Richardson
11699,Rivera,David,,,,David Rivera,1965-09-16,M,rep,FL,25.0,,Republican,http://rivera.house.gov/,417 Cannon HOB; Washington DC 20515-0925,202-225-2778,,,,,,,,,R000590,2007.0,N00031887,,H0FL25038,,412415,31234.0,,,21121.0,David Rivera
11700,Ross,Mike,,,,Mike Ross,1961-08-02,M,rep,AR,4.0,,Democrat,http://www.house.gov/ross,2436 Rayburn HOB; Washington DC 20515-0404,202-225-3772,"http://ross.house.gov/?sectionid=77&sectiontree=76,77",,,,,,,,R000573,1632.0,N00009571,,H0AR04038,86491.0,400345,24571.0,,,20102.0,Mike Ross (politician)
11701,Rothman,Steven,R.,,,Steven R. Rothman,1952-10-14,M,rep,NJ,9.0,,Democrat,http://rothman.house.gov,2303 Rayburn HOB; Washington DC 20515-3009,202-225-5061,https://forms.house.gov/rothman/webforms/issue_subscribe.htm,,,,,,,,R000462,1520.0,N00008619,,H6NJ09165,45112.0,400346,481.0,,,29742.0,Steve Rothman
11702,Schilling,Robert,T.,,Bobby,Robert T. Schilling,1964-01-23,M,rep,IL,17.0,,Republican,http://schilling.house.gov/,507 Cannon HOB; Washington DC 20515-1317,202-225-5905,,,,,,,,,S001182,2016.0,N00030668,,H0IL17059,,412423,116570.0,,,21130.0,Bobby Schilling
11703,Schmidt,Jean,,,,Jean Schmidt,1951-11-29,F,rep,OH,2.0,,Republican,http://www.house.gov/schmidt,2464 Rayburn HOB; Washington DC 20515-3502,202-225-3164,http://www.house.gov/schmidt/contact.shtml,,,,,,,,S001164,1815.0,N00027526,,H6OH02086,1017087.0,412010,45475.0,,,20540.0,Jean Schmidt
11704,Shuler,Heath,,,,Heath Shuler,1971-12-31,M,rep,NC,11.0,,Democrat,http://shuler.house.gov,229 Cannon HOB; Washington DC 20515-3311,202-225-6401,http://shuler.house.gov/zipauth.htm,,,,,,,,S001171,1859.0,N00027655,,H6NC11172,1022886.0,412225,57781.0,,,20737.0,Heath Shuler
11705,Stark,Fortney,H.,,Pete,Fortney Pete Stark,1931-11-11,M,rep,CA,13.0,,Democrat,http://www.house.gov/stark,239 Cannon HOB; Washington DC 20515-0513,202-225-5065,http://www.house.gov/stark/contact/index.htm,,,,,,,,S000810,1101.0,N00007397,,H6CA09023,6747.0,400387,26736.0,,,14053.0,Pete Stark
11706,Stearns,Clifford,B.,,Cliff,Cliff Stearns,1941-04-16,M,rep,FL,6.0,,Republican,http://www.house.gov/stearns,2306 Rayburn HOB; Washington DC 20515-0906,202-225-5744,http://www.house.gov/writerep,,,,,,,,S000822,1103.0,N00002782,,H8FL06056,6095.0,400388,26803.0,,,15627.0,Cliff Stearns
11707,Sullivan,John,A.,,,John Sullivan,1965-01-01,M,rep,OK,1.0,,Republican,http://www.house.gov/sullivan,434 Cannon HOB; Washington DC 20515-3601,202-225-2211,http://sullivan.house.gov/zipauth.html,,,,,,,,S001155,1689.0,N00013847,,H2OK01093,92716.0,400392,24559.0,,,20131.0,John Sullivan (Oklahoma politician)
11708,Sutton,Betty,,,,Betty Sutton,1963-07-31,F,rep,OH,13.0,,Democrat,http://sutton.house.gov,1519 Longworth HOB; Washington DC 20515-3513,202-225-3401,http://sutton.house.gov/about/emailform.cfm,,,,,,,,S001174,1870.0,N00027901,,H6OH13133,,412228,8394.0,,,20740.0,Betty Sutton
11709,Towns,Edolphus,,,Ed,Edolphus Towns,1934-07-21,M,rep,NY,10.0,,Democrat,http://www.house.gov/towns,2232 Rayburn HOB; Washington DC 20515-3210,202-225-5936,http://www.house.gov/towns/contact_form_zipcheck.shtml,,,,,,,,T000326,1165.0,N00001082,,H2NY11017,6807.0,400409,26973.0,,,15072.0,Edolphus Towns
11710,Walsh,Joe,,,,Joe Walsh,1961-12-27,M,rep,IL,8.0,,Republican,http://walsh.house.gov/,432 Cannon HOB; Washington DC 20515-1308,202-225-3711,https://walsh.house.gov/contact-me,,,,,,,,W000811,2012.0,N00004723,,H0IL08090,,412424,116545.0,Joe Walsh (Illinois),,21126.0,Joe Walsh (Illinois politician)
11711,West,Allen,,,,Allen B. West,1961-02-07,M,rep,FL,22.0,,Republican,http://west.house.gov/,1708 Longworth HOB; Washington DC 20515-0922,202-225-3026,,,,,,,,,W000807,2005.0,N00029131,,H8FL22038,,412413,124348.0,,,21119.0,Allen West (politician)
11712,Woolsey,Lynn,C.,,,Lynn C. Woolsey,1937-11-03,F,rep,CA,6.0,,Democrat,http://woolsey.house.gov,2263 Rayburn HOB; Washington DC 20515-0506,202-225-5161,http://woolsey.house.gov/contactemailform.asp,,,,,,,,W000738,1242.0,N00007458,,H2CA01045,26132.0,400436,26733.0,,,29309.0,Lynn Woolsey
11713,Hochul,Kathleen,C.,,,Kathleen C. Hochul,1958-08-27,F,rep,NY,26.0,,Democrat,http://hochul.house.gov/,1711 Longworth HOB; Washington DC 20515-3226,202-225-5265,,,,,,,,,H001062,2088.0,N00033055,,H2NY00036,,412497,129238.0,Kathy Hochul,,21194.0,Kathy Hochul
11714,Turner,Robert,L.,,,Robert L. Turner,1941-05-02,M,rep,NY,9.0,,Republican,http://bobturner.house.gov/,2104 Rayburn HOB; Washington DC 20515-3209,202-225-6616,https://bobturner.house.gov/contact-me,,,,,,,,T000471,2091.0,N00032601,,H0NY09072,,412499,127071.0,,,21197.0,Bob Turner (New York politician)
11715,Curson,David,Alan,,,David Alan Curson,1948-11-04,M,rep,MI,11.0,,Democrat,http://curson.house.gov,2243 Rayburn HOB; Washington DC 20515-2211,202-225-8171,,,,,,,,,C001089,2095.0,N00034982,,H2MI11190,,412504,143373.0,,,31100.0,David Curson
11716,DeMint,Jim,W.,,,Jim DeMint,1951-09-02,M,sen,SC,,3.0,Republican,http://demint.senate.gov,167 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6121,http://www.demint.senate.gov/public/index.cfm?p=ContactInformation,,,,,,,,D000595,1605.0,N00002472,S302,S4SC00083,57895.0,400105,25026.0,Jim DeMint,,29936.0,Jim DeMint
11717,Emerson,Jo Ann,H.,,,Jo Ann Emerson,1950-09-16,F,rep,MO,8.0,,Republican,http://emerson.house.gov,2230 Rayburn HOB; Washington DC 20515-2508,202-225-4404,http://www.house.gov/emerson/contact/,,,,,,,,E000172,1481.0,N00005090,,H6MO08084,46627.0,400121,903.0,,,29736.0,Jo Ann Emerson
11718,Kerry,John,Forbes,,,John F. Kerry,1943-12-11,M,sen,MA,,2.0,Democrat,http://www.kerry.senate.gov,218 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2742,http://www.kerry.senate.gov/contact/,,,,,,,,K000148,1379.0,N00000245,S173,S4MA00069,1485.0,300060,53306.0,,,14920.0,John Kerry
11719,Lautenberg,Frank,R.,,,Frank R. Lautenberg,1924-01-23,M,sen,NJ,,2.0,Democrat,http://www.lautenberg.senate.gov,141 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3224,http://www.lautenberg.senate.gov/contact/routing.cfm,,,,,,,,L000123,1381.0,N00000659,S166,S2NJ00080,2515.0,300064,53324.0,,,14914.0,Frank Lautenberg
11720,Cowan,William,,,Mo,William M. Cowan,1969-04-04,M,sen,MA,,2.0,Democrat,http://www.cowan.senate.gov,218 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2742,http://www.cowan.senate.gov/contact,,,,,,,,C001099,2189.0,N99999896,S367,,69395.0,412586,144307.0,Mo Cowan,,,Mo Cowan
11721,Bonner,Jo,,,,Jo Bonner,1959-11-19,M,rep,AL,1.0,,Republican,http://bonner.house.gov,2236 Rayburn HOB; Washington DC 20515-0101,202-225-4931,https://forms.house.gov/bonner/webforms/issue_subscribe.html,http://bonner.house.gov/index.php?format=feed&amp;type=rss,,,,,,,B001244,1703.0,N00025330,,H2AL01077,1003546.0,400038,27522.0,Jo Bonner,,20300.0,Jo Bonner
11722,Alexander,Rodney,M.,,,Rodney Alexander,1946-12-05,M,rep,LA,5.0,,Republican,http://alexander.house.gov,316 Cannon HOB; Washington DC 20515-1805,202-225-8490,https://alexander.house.gov/email-me,http://alexander.house.gov/rss/press-releases-statements.xml,,,,,,,A000361,1727.0,N00025464,,H2LA05084,1004256.0,400006,4545.0,Rodney Alexander,,90327.0,Rodney Alexander
11723,Young,C.,W. Bill,,,C. W. Bill Young,1930-12-16,M,rep,FL,13.0,,Republican,http://www.house.gov/young,2407 Rayburn HOB; Washington DC 20515-0910,202-225-5961,http://www.house.gov/writerep,http://young.house.gov/rss.xml,,,,,,,Y000031,1255.0,N00001817,,H6FL06035,5259.0,400439,26802.0,C.W. Bill Young,,13047.0,Bill Young (Florida politician)
11724,Chiesa,Jeffrey,Scott,,,Jeff Chiesa,1965-06-22,M,sen,NJ,,2.0,Republican,http://www.chiesa.senate.gov,141 HART WASHINGTON DC 20510,202-224-3224,http://www.chiesa.senate.gov/contact.cfm,,,,,,,,C001100,2192.0,,S368,,64996.0,412597,144672.0,Jeff Chiesa,,,Jeffrey Chiesa
11725,Watt,Melvin,L.,,Mel,Melvin L. Watt,1945-08-26,M,rep,NC,12.0,,Democrat,http://watt.house.gov,2304 Rayburn HOB; Washington DC 20515-3312,202-225-1510,http://www.house.gov/formwatt/IMA/issue_subscribe.htm,http://watt.house.gov/index.php?format=feed&amp;type=rss,,,,,,,W000207,1207.0,N00002328,,H2NC12021,25889.0,400424,26997.0,Melvin L. Watt,,29383.0,Mel Watt
11726,Radel,Trey,,,,Trey Radel,1976-04-20,M,rep,FL,19.0,,Republican,http://radel.house.gov,1123 Longworth HOB; Washington DC 20515-0919,202-225-2536,http://radel.house.gov/contact,http://radel.house.gov/news/rss.aspx,,,,,,,R000596,2118.0,N00034017,,H2FL14194,79974.0,412528,137658.0,Trey Radel,,21320.0,Trey Radel
11727,Baucus,Max,S.,,,Max Baucus,1941-12-11,M,sen,MT,,2.0,Democrat,http://www.baucus.senate.gov,511 Hart Senate Office Building Washington DC 20510,202-224-2651,http://www.baucus.senate.gov/contact/emailForm.cfm?subj=issue,http://baucus.senate.gov/rss/?p=news,,,,,,,B000243,66.0,N00004643,S127,S8MT00010,1727.0,300005,53315.0,Max Baucus,,14203.0,Max Baucus
11728,Andrews,Robert,E.,,Rob,Robert E. Andrews,1957-08-04,M,rep,NJ,1.0,,Democrat,http://andrews.house.gov,2265 Rayburn HOB; Washington DC 20515-3001,202-225-6501,http://andrews.house.gov/contact-me/email-me,http://andrews.house.gov/rss.xml,,,,,,,A000210,21.0,N00000826,,"H0NJ01066,S8NJ00392",19670.0,400008,26949.0,,,29132.0,Rob Andrews
11729,Cantor,Eric,I.,,,Eric Cantor,1963-06-06,M,rep,VA,7.0,,Republican,http://cantor.house.gov,303 Cannon HOB; Washington DC 20515-4607,202-225-2815,http://form-cantor.house.gov/index.php,http://cantor.house.gov/rss.xml,,,,,,,C001046,1674.0,N00013131,,H0VA07042,87402.0,400060,5121.0,Eric Cantor,,20144.0,Eric Cantor
11730,Begich,Mark,,,,Mark Begich,1962-03-30,M,sen,AK,,2.0,Democrat,http://www.begich.senate.gov,111 Russell Senate Office Building Washington DC 20510,202-224-3004,http://www.begich.senate.gov/public/index.cfm?p=EmailSenator,http://www.begich.senate.gov/public/?a=rss.feed,,,,,,,B001265,1898.0,N00029901,S319,S8AK00090,1030732.0,412326,79426.0,Mark Begich,,40900.0,Mark Begich
11731,Chambliss,Saxby,,,,Saxby Chambliss,1943-11-10,M,sen,GA,,2.0,Republican,http://www.chambliss.senate.gov,416 Russell Senate Office Building Washington DC 20510,202-224-3521,http://www.chambliss.senate.gov/public/index.cfm?p=Email,http://www.chambliss.senate.gov/public/index.cfm/rss/feed,,,,,,,C000286,188.0,N00002685,S290,"S2GA00118,H2GA08038",36571.0,300021,22029.0,Saxby Chambliss,,29512.0,Saxby Chambliss
11732,Hagan,Kay,,,,Kay R. Hagan,1953-05-26,F,sen,NC,,2.0,Democrat,http://www.hagan.senate.gov,521 Dirksen Senate Office Building Washington DC 20510,202-224-6342,http://www.hagan.senate.gov/contact/,http://www.hagan.senate.gov/rss,,,,,,,H001049,1902.0,N00029617,S320,S8NC00239,1028015.0,412324,21082.0,Kay Hagan,,40907.0,Kay Hagan
11733,Harkin,Thomas,,,Tom,Tom Harkin,1939-11-19,M,sen,IA,,2.0,Democrat,http://www.harkin.senate.gov,731 Hart Senate Office Building Washington DC 20510,202-224-3254,http://www.harkin.senate.gov/contact.cfm,http://www.harkin.senate.gov/rss/rss.cfm,,,,,,,H000206,501.0,N00004207,S172,"S4IA00020,P20000741",2005.0,300051,53294.0,Tom Harkin,,14230.0,Tom Harkin
11734,Johnson,Tim,P.,,,Tim Johnson,1946-12-28,M,sen,SD,,2.0,Democrat,http://www.johnson.senate.gov,136 Hart Senate Office Building Washington DC 20510,202-224-5842,http://www.johnson.senate.gov/public/index.cfm?p=ContactForm,http://www.johnson.senate.gov/public/?a=rss.feed,,,,,,,J000177,604.0,N00010084,S257,"S6SD00051,H6SD00044",2545.0,300058,27067.0,"Tim Johnson, South Dakota",,15425.0,Tim Johnson (South Dakota politician)
11735,Landrieu,Mary,L.,,,Mary L. Landrieu,1955-11-23,F,sen,LA,,2.0,Democrat,http://www.landrieu.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-5824,http://www.landrieu.senate.gov/?p=contact,http://www.landrieu.senate.gov/rss/,,,,,,,L000550,1546.0,N00005395,S258,"S6LA00227,P00003483",22357.0,300063,661.0,Mary Landrieu,,49702.0,Mary Landrieu
11736,Levin,Carl,,,,Carl Levin,1934-06-28,M,sen,MI,,2.0,Democrat,http://www.levin.senate.gov,269 Russell Senate Office Building Washington DC 20510,202-224-6221,https://www.levin.senate.gov/contact/email/,http://www.levin.senate.gov/rss/feeds/?type=all,,,,,,,L000261,1384.0,N00001691,S131,S8MI00158,2592.0,300066,53307.0,Carl Levin,,14709.0,Carl Levin
11737,Pryor,Mark,,,,Mark L. Pryor,1963-01-10,M,sen,AR,,2.0,Democrat,http://www.pryor.senate.gov,255 Dirksen Senate Office Building Washington DC 20510,202-224-2353,http://www.pryor.senate.gov/contact/form,http://www.pryor.senate.gov/public/index.cfm/rss/feed,,,,,,,P000590,1701.0,N00013823,S295,S0AR00028,1002201.0,300080,35.0,Mark Pryor,,40301.0,Mark Pryor
11738,Rockefeller,John,D.,IV,Jay,"John D. Rockefeller, IV",1937-06-18,M,sen,WV,,2.0,Democrat,http://www.rockefeller.senate.gov,531 Hart Senate Office Building Washington DC 20510,202-224-6472,http://www.rockefeller.senate.gov/public/index.cfm/email-jay,http://www.rockefeller.senate.gov/public/index.cfm/rss/feed,,,,,,,R000361,1424.0,N00001685,S176,S4WV00027,1238.0,300084,53360.0,Jay Rockefeller,,14922.0,Jay Rockefeller
11739,Udall,Mark,E.,,,Mark Udall,1950-07-18,M,sen,CO,,2.0,Democrat,http://www.markudall.senate.gov,730 Hart Senate Office Building Washington DC 20510,202-224-5941,http://www.markudall.senate.gov/?p=contact_us,http://markudall.senate.gov/rss/?p=blog,,,,,,,U000038,1595.0,N00008051,S325,"H8CO02087,S8CO00172",7634.0,400412,12329.0,Mark Udall,,29906.0,Mark Udall
11740,Bachmann,Michele,Marie,,,Michele Bachmann,1956-04-06,F,rep,MN,6.0,,Republican,http://bachmann.house.gov,2417 Rayburn HOB; Washington DC 20515-2306,202-225-2331,https://bachmann.house.gov/contact/email-michele,http://bachmann.house.gov/rss.xml,,,,,,,B001256,1858.0,N00027493,,"H6MN06074,P20002978",1021492.0,412216,54675.0,Michele Bachmann,,20728.0,Michele Bachmann
11741,Bachus,Spencer,Thomas,III,,Spencer Bachus,1947-12-28,M,rep,AL,6.0,,Republican,http://bachus.house.gov,2246 Rayburn HOB; Washington DC 20515-0106,202-225-4921,https://bachus.house.gov/email-me,http://bachus.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,,,,,,,B000013,38.0,N00008091,,H2AL06035,26397.0,400010,26715.0,Spencer Bachus,,29301.0,Spencer Bachus
11742,Barrow,John,,,,John Barrow,1955-10-31,M,rep,GA,12.0,,Democrat,http://barrow.house.gov,2202 Rayburn HOB; Washington DC 20515-1012,202-225-2823,http://barrowforms.house.gov/contact/,http://barrow.house.gov/rss.xml,,,,,,,B001252,1780.0,N00026080,,H4GA12010,1012025.0,400628,31780.0,John Barrow,,20507.0,John Barrow (American politician)
11743,Bishop,Timothy,H.,,,Timothy H. Bishop,1950-06-01,M,rep,NY,1.0,,Democrat,http://timbishop.house.gov,306 Cannon HOB; Washington DC 20515-3201,202-225-3826,https://timbishop.house.gov/email-me,http://timbishop.house.gov/rss/latest-news.xml,,,,,,,B001242,1740.0,N00025413,,H2NY01067,1003587.0,400031,44518.0,,,20338.0,Tim Bishop
11744,Braley,Bruce,L.,,,Bruce L. Braley,1957-10-30,M,rep,IA,1.0,,Democrat,http://braley.house.gov,2263 Rayburn HOB; Washington DC 20515-1501,202-225-2911,http://braley.house.gov/contact,http://braley.house.gov/rss.xml,,,,,,,B001259,1845.0,N00027464,,"H6IA01098,S4IA00087",1020421.0,412208,57382.0,Bruce Braley,,20719.0,Bruce Braley
11745,Broun,Paul,C.,Jr.,,Paul C. Broun,1946-05-14,M,rep,GA,10.0,,Republican,http://broun.house.gov,2437 Rayburn HOB; Washington DC 20515-1010,202-225-4101,https://broun.house.gov/forms/writeyourrep/,http://broun.house.gov/news/rss.aspx,,,,,,,B001262,1882.0,N00028986,,"H8GA10049,S6GA00101,H0GA03017",1025092.0,412252,70001.0,Paul C. Broun,,20753.0,Paul Broun
11746,Camp,Dave,Lee,,,Dave Camp,1953-07-09,M,rep,MI,4.0,,Republican,http://camp.house.gov,341 Cannon HOB; Washington DC 20515-2204,202-225-3561,http://camp.house.gov/contact/,http://camp.house.gov/news/rss.aspx,,,,,,,C000071,166.0,N00008086,,H0MI10071,23039.0,400058,26911.0,Dave Camp,,29124.0,Dave Camp
11747,Campbell,John,Bayard Taylor,III,,John Campbell,1955-07-19,M,rep,CA,45.0,,Republican,http://www.campbell.house.gov,2331 Rayburn HOB; Washington DC 20515-0545,202-225-5611,https://campbell.house.gov/email-me,http://www.campbell.house.gov/rss/press1.xml,,,,,,,C001064,1816.0,N00027565,,H6CA48039,1019004.0,412011,29368.0,,,20539.0,John Campbell (California politician)
11748,Christensen,Donna,M.,,,Donna M. Christensen,1945-09-19,F,rep,VI,0.0,,Democrat,http://donnachristensen.house.gov,1510 Longworth HOB; Washington DC 20515-5501,202-225-1790,https://donnachristensen.house.gov/contact-me/email-me,http://donnachristensen.house.gov/rss.xml,,,,,,,C000380,1474.0,N00000133,,H4VI00054,48879.0,400073,1032.0,Donna Christensen,,,Donna Christian-Christensen
11749,Coburn,Thomas,A.,,,Tom Coburn,1948-03-14,M,sen,OK,,3.0,Republican,http://www.coburn.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-5754,http://www.coburn.senate.gov/public/?p=ContactForm#form_904650a1-34fd-4705-aec9-87815cbf9cb4,,,,,,,,C000560,212.0,N00005601,S301,"S4OK00174,H4OK02048",36751.0,400576,22085.0,Tom Coburn,,29555.0,Tom Coburn
11750,Dingell,John,D.,,,John D. Dingell,1926-07-08,M,rep,MI,12.0,,Democrat,http://dingell.house.gov,2328 Rayburn HOB; Washington DC 20515-2212,202-225-4071,https://dingell.house.gov/contact-me/email-me,http://dingell.house.gov/rss.xml,,,,,,,D000355,299.0,N00001783,,H6MI16034,470.0,400110,26917.0,John D. Dingell,,2605.0,John Dingell
11751,Faleomavaega,Eni,F. H.,,,Eni F. H. Faleomavaega,1943-08-15,M,rep,AS,0.0,,Democrat,http://faleomavaega.house.gov,2422 Rayburn HOB; Washington DC 20515-5201,202-225-8577,https://faleomavaega.house.gov/contact/email-me,,,,,,,,F000010,367.0,N00007632,,H0AS00018,6713.0,400128,774.0,,,,Eni Faleomavaega
11752,Gerlach,Jim,,,,Jim Gerlach,1955-02-25,M,rep,PA,6.0,,Republican,http://gerlach.house.gov,2442 Rayburn HOB; Washington DC 20515-3806,202-225-4315,https://gerlach.house.gov/contact/contactform.htm,http://gerlach.house.gov/news/rss.aspx,,,,,,,G000549,1743.0,N00025025,,H2PA06114,1003611.0,400147,5226.0,Jim Gerlach,,20345.0,Jim Gerlach
11753,Gingrey,Phil,,,,Phil Gingrey,1942-07-10,M,rep,GA,11.0,,Republican,http://gingrey.house.gov,442 Cannon HOB; Washington DC 20515-1011,202-225-2931,http://www.house.gov/formgingrey/IMA/issue.htm,http://gingrey.house.gov/news/rss.aspx,,,,,,,G000550,1720.0,N00024760,,"H2GA11149,S2GA00100",1003565.0,400151,17644.0,,,20319.0,Phil Gingrey
11754,Griffin,Tim,,,,Tim Griffin,1968-08-21,M,rep,AR,2.0,,Republican,http://griffin.house.gov,1232 Longworth HOB; Washington DC 20515-0402,202-225-2506,https://timgriffinforms.house.gov/forms/writeyourrep/,http://griffin.house.gov/rss.xml,,,,,,,G000567,1990.0,N00031297,,H0AR02107,1024660.0,412401,119213.0,Tim Griffin,,21107.0,Tim Griffin
11755,Hall,Ralph,M.,,,Ralph M. Hall,1923-05-03,M,rep,TX,4.0,,Republican,http://ralphhall.house.gov,2405 Rayburn HOB; Washington DC 20515-4304,202-225-6673,https://ralphhallforms.house.gov/email-congressman-hall,http://ralphhall.house.gov/common/rss/?rss=26,,,,,,,H000067,484.0,N00005645,,H0TX04037,7354.0,400165,27080.0,Ralph Hall,,14828.0,Ralph Hall
11756,Hastings,Doc,,,,Doc Hastings,1941-02-07,M,rep,WA,4.0,,Republican,http://hastings.house.gov,1203 Longworth HOB; Washington DC 20515-4704,202-225-5816,https://hastings.house.gov/contact/contactform.htm,http://hastings.house.gov/news/rss.aspx,,,,,,,H000329,512.0,N00009157,,H2WA04041,31324.0,400171,22318.0,,,29580.0,Doc Hastings
11757,Holt,Rush,D.,,,Rush Holt,1948-10-15,M,rep,NJ,12.0,,Democrat,http://holt.house.gov,1214 Longworth HOB; Washington DC 20515-3012,202-225-5801,https://holt.house.gov/email-me,http://holt.house.gov/index.php?format=feed&amp;type=rss,,,,,,,H001032,1580.0,N00000860,,H6NJ12144,57967.0,400184,22574.0,,,29923.0,Rush Holt Jr.
11758,Kingston,Jack,,,,Jack Kingston,1955-04-24,M,rep,GA,1.0,,Republican,http://kingston.house.gov,2372 Rayburn HOB; Washington DC 20515-1001,202-225-5831,https://kingston.house.gov/contactform/,http://kingston.house.gov/news/rss.aspx,,,,,,,K000220,636.0,N00002656,,H2GA01157,26480.0,400221,26816.0,Jack Kingston,,29338.0,Jack Kingston
11759,Latham,Tom,P.,,,Tom Latham,1948-07-14,M,rep,IA,3.0,,Republican,http://latham.house.gov,2217 Rayburn HOB; Washington DC 20515-1503,202-225-5476,https://latham.house.gov/contact/contactform.htm,http://www.house.gov/news/rss.aspx,,,,,,,L000111,666.0,N00004227,,H4IA05102,36609.0,400234,22175.0,Tom Latham,,29522.0,Tom Latham (politician)
11760,Matheson,Jim,,,,Jim Matheson,1960-03-21,M,rep,UT,4.0,,Democrat,http://matheson.house.gov,2211 Rayburn HOB; Washington DC 20515-4404,202-225-3011,https://mathesonforms.house.gov/contact-form,,,,,,,,M001142,1671.0,N00009753,,H0UT02096,89172.0,400255,50722.0,Jim Matheson,,20140.0,Jim Matheson
11761,McCarthy,Carolyn,,,,Carolyn McCarthy,1944-01-05,F,rep,NY,4.0,,Democrat,http://carolynmccarthy.house.gov,2346 Rayburn HOB; Washington DC 20515-3204,202-225-5516,https://carolynmccarthy.house.gov/contact,http://www.house.gov/common/rss/?rss=155,,,,,,,M000309,1503.0,N00001148,,H6NY04112,45040.0,400257,693.0,,,29744.0,Carolyn McCarthy
